2019-04-26 10:58:01;1904261058016516;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-26 14:53:27;1904261453270152;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-26 14:53:36;1904261453360478;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-26 14:55:52;1904261455521929;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-29 10:29:56;1904291029565377;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-29 10:30:38;1904291030380618;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-29 10:30:49;1904291030497759;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-29 11:21:54;1904291121548753;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-29 11:53:02;1904291153024220;;0108190;20.21.21.34;File proses belum didefinisikan
2019-04-29 11:53:12;1904291153128938;;0108190;20.21.21.34;File proses belum didefinisikan
2019-04-29 13:34:58;1904291334583004;;0108190;20.21.21.34;File proses belum didefinisikan
2019-04-29 20:16:22;1904292016224469;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-30 07:31:43;_TOKN;_KODE;_USER;20.21.21.34;mysql:dbname=pdam_billing_oki;host=192.168.0.101
2019-04-30 08:57:19;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904300857198061,2,INET_ATON('20.21.21.34'),'','')
2019-04-30 15:17:46;1904301517461949;;0108190;20.21.21.34;File proses belum didefinisikan
2019-04-30 15:18:18;1904301518185832;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-05-01 11:03:06;1905011103064567;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:03:10;1905011103107099;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:03:19;1905011103198334;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:04:05;1905011104054294;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:04:11;1905011104112259;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:04:16;1905011104169767;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:07:46;1905011107464190;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:07:56;1905011107562852;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:15:03;1905011115031878;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:15:16;1905011115166165;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:20:10;1905011120100977;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 11:20:42;1905011120428340;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 12:34:23;1905011234230129;;0111230;20.21.21.34;File proses belum didefinisikan
